sample_index,sample_id,baseline,phi_T_cls,phi_T_reg,phi_A_cls,phi_A_reg,phi_V_cls,phi_V_reg,cls_efficiency_residual,reg_efficiency_residual
61,1HK7Nea0PFo$_$1,missing,4.093098958333334,-0.3774820963541667,0.9520467122395833,-0.2544352213541667,0.17165120442708337,-0.013785807291666665,0.0,0.0
62,216097$_$1,missing,5.926066080729166,-1.2121337890625001,0.2728678385416667,0.014184570312499952,-0.22578938802083331,0.10043945312500001,0.0,2.220446049250313e-16
63,216097$_$2,missing,0.6103566487630209,0.22675984700520838,-0.47393290201822913,-0.2120951334635417,-0.6411844889322916,0.14661458333333333,1.1102230246251565e-16,0.0
64,216097$_$5,missing,1.502655029296875,0.8093017578125,-0.2007904052734375,-7.324218750003053e-05,-0.04563903808593747,0.368701171875,0.0,0.0
65,216097$_$4,missing,-0.05607096354166667,0.4157552083333334,-0.3238932291666667,0.06575520833333333,-0.47941080729166674,0.11770833333333336,1.1102230246251565e-16,0.0
66,216097$_$7,missing,5.783528645833333,2.446614583333333,0.22737630208333334,0.0774739583333333,1.1111653645833333,0.2930989583333333,8.881784197001252e-16,4.440892098500626e-16
67,216097$_$8,missing,6.994771321614583,-1.4703323364257814,0.24043782552083334,-0.06276397705078127,-0.3067423502604167,0.0850982666015625,8.881784197001252e-16,0.0
68,223431$_$11,missing,2.667928059895833,-0.46015625,0.3050130208333333,-0.095703125,-0.15214029947916669,0.05117187500000003,0.0,0.0
69,223431$_$10,missing,4.0464935302734375,0.7420410156249999,-0.11830139160156249,-0.08061523437500001,0.550537109375,0.008251953124999975,0.0,1.1102230246251565e-16
70,223431$_$13,missing,5.119633992513021,-1.3443522135416668,0.3476613362630208,-0.0006998697916666338,-0.21265665690104169,-0.011637369791666647,0.0,2.220446049250313e-16
71,223431$_$0,missing,-1.11029052734375,0.055533854166666674,-0.4532470703125,0.08859049479166668,-0.04217529296875,-0.02351888020833333,0.0,1.3877787807814457e-17
72,223431$_$5,missing,-2.2045135498046875,-0.06617431640625,-0.21611022949218753,-0.055047607421875006,-0.28787231445312494,-0.15494995117187502,0.0,0.0
73,225770$_$3,missing,-1.273956298828125,0.6188476562499999,-1.3668212890625002,0.7791015625,-0.188720703125,-0.041699218749999996,0.0,2.220446049250313e-16
74,225770$_$5,missing,-0.3571116129557292,0.05819346110026041,-0.6502787272135417,-5.086263020834085e-05,-0.021662394205729157,-0.020251973470052087,2.220446049250313e-16,1.3877787807814457e-17
75,225770$_$4,missing,1.4078165690104167,0.46287434895833335,0.6489664713541666,0.2856526692708333,0.3141886393229167,0.13101399739583333,0.0,0.0
76,225770$_$6,missing,0.8247273763020833,0.5772786458333334,-0.3550211588541667,0.1522786458333334,-0.4708048502604167,0.11399739583333336,1.1102230246251565e-16,0.0
77,236021$_$12,missing,1.5823567708333335,0.18198242187500002,0.21687825520833334,-0.09448242187499999,2.3064778645833335,0.600830078125,0.0,0.0
78,236021$_$1,missing,2.530721028645833,0.8253763834635417,0.022786458333333343,0.1323038736979167,-0.26188151041666663,-0.18258260091145836,0.0,0.0
79,236021$_$3,missing,6.253896077473958,-1.668603515625,0.6658681233723959,0.003955078124999956,0.22012837727864581,-0.040917968750000006,8.881784197001252e-16,0.0
80,236021$_$2,missing,-1.8040364583333335,1.1747395833333334,-0.7224934895833335,0.21184895833333334,-0.07161458333333334,0.03294270833333329,4.440892098500626e-16,2.220446049250313e-16
81,236021$_$5,missing,2.7460784912109375,-0.17378438313802086,0.920135498046875,-0.08963826497395833,0.7795867919921875,-0.31147969563802086,0.0,0.0
82,236021$_$4,missing,0.40380859375,0.1265625,-0.9921875,0.33515625,-0.21630859375,0.03828125000000001,0.0,5.551115123125783e-17
83,237009$_$11,missing,4.2119089762369795,-0.9830729166666667,0.9098459879557291,-0.10365397135416676,-0.07387288411458334,-0.11825358072916667,8.881784197001252e-16,0.0
84,237009$_$12,missing,0.9966634114583333,-0.17838541666666663,-0.16349283854166666,0.09270833333333328,-0.4767252604166667,-0.0033854166666667015,5.551115123125783e-17,0.0
85,237009$_$4,missing,3.713251749674479,0.9315470377604167,0.5113627115885416,-0.09882405598958337,0.3513132731119792,0.11258951822916667,0.0,0.0
86,237009$_$7,missing,6.045216878255208,-1.761865234375,0.5004018147786459,0.048901367187500024,0.15909322102864584,-0.06696777343749999,8.881784197001252e-16,0.0
87,237009$_$9,missing,5.031890869140625,-1.545556640625,0.7879791259765625,0.03188476562500006,0.42549133300781244,0.01176757812500003,0.0,0.0
88,241629$_$10,missing,5.756876627604166,-1.5732137044270835,0.9632975260416666,-0.19113362630208341,-0.2976888020833333,0.13387858072916667,0.0,2.220446049250313e-16
89,241629$_$0,missing,4.352366129557291,0.8903645833333333,0.4507090250651042,0.012654622395833367,0.4355723063151042,-0.008341471354166678,0.0,0.0
90,241629$_$3,missing,5.651041666666667,2.2514973958333337,0.006022135416666657,-0.046549479166666616,0.2980143229166667,0.13880208333333335,8.881784197001252e-16,4.440892098500626e-16
91,241629$_$5,missing,2.3157348632812496,-0.387109375,0.6889038085937501,-0.206640625,-0.34790039062499994,0.06640625,4.440892098500626e-16,0.0
92,241629$_$8,missing,-0.4972330729166667,0.4126302083333333,-0.46622721354166663,0.22942708333333334,-0.17521158854166663,0.07356770833333326,0.0,0.0
93,243646$_$11,missing,4.1195068359375,-0.9837799072265626,0.88519287109375,-0.1496627807617188,-0.56817626953125,0.25375518798828134,0.0,1.1102230246251565e-16
94,243646$_$12,missing,0.35332234700520837,0.01940104166666662,0.050099690755208315,-0.07259114583333331,-1.6836954752604167,1.1352213541666667,0.0,0.0
95,243646$_$9,missing,0.23610432942708334,-0.020977783203125003,-0.5029246012369791,-0.009619140625000003,0.3659108479817708,0.031573486328125,5.551115123125783e-17,6.938893903907228e-18
96,243646$_$8,missing,-0.49173990885416663,0.08400472005208334,-0.32747904459635413,-0.12595621744791669,-0.2877146402994792,0.04014485677083334,0.0,6.938893903907228e-18
97,247318$_$12,missing,5.913828531901042,-1.4569213867187503,0.5601755777994791,0.0005493164062500069,0.007441202799479157,-0.002075195312499986,8.881784197001252e-16,2.220446049250313e-16
98,247318$_$1,missing,-1.01220703125,0.13162841796875002,-0.64453125,0.017077636718749997,0.014404296875,-0.0731201171875,0.0,2.7755575615628914e-17
99,247318$_$3,missing,4.27081298828125,-0.7758138020833334,0.716796875,-0.21936848958333333,-0.15838623046875,0.0466959635416667,0.0,0.0
100,247318$_$2,missing,-1.4866689046223958,0.23526611328125005,-0.7033589680989584,0.02667236328125,0.07540384928385419,-0.12170410156250003,0.0,2.7755575615628914e-17
101,247318$_$5,missing,0.9990183512369792,0.2181773821512858,0.7977244059244791,-0.10796426137288415,-0.22752888997395834,0.011466566721598327,2.220446049250313e-16,2.7755575615628914e-17
102,247318$_$7,missing,6.119873046875,-1.5531412760416665,0.53375244140625,0.0332112630208334,-0.10015869140625,-0.032706705729166716,0.0,2.220446049250313e-16
103,247318$_$6,missing,-0.7398020426432291,-0.016542879740397143,-0.42408243815104174,0.08826154073079427,-0.3055979410807292,-0.040712801615397136,2.220446049250313e-16,6.938893903907228e-18
104,252998$_$1,missing,0.8241831461588542,0.28680826822916666,-0.6103871663411459,-0.07764485677083335,-0.6992696126302084,-0.14934895833333334,0.0,2.7755575615628914e-17
105,252998$_$0,missing,-0.5011393229166666,0.079052734375,-0.32694498697916663,-0.029614257812499996,-0.7344156901041667,-0.046801757812500004,0.0,0.0
106,252998$_$5,missing,3.175343831380208,-0.8565104166666666,-0.39698282877604163,0.24583333333333332,0.07530721028645833,0.10833333333333339,0.0,0.0
107,252998$_$4,missing,-1.2321573893229167,0.5505208333333333,-0.4593149820963542,0.11223958333333332,-0.6795298258463541,0.3075520833333333,0.0,1.1102230246251565e-16
108,252998$_$7,missing,3.6913146972656254,1.6399088541666669,0.04423522949218754,-0.06555989583333333,0.17594909667968753,-0.025130208333333362,4.440892098500626e-16,2.220446049250313e-16
109,252998$_$8,missing,4.087275187174479,-0.8830078125,0.42046610514322913,0.027111816406249985,0.18036905924479166,-0.07337646484374999,0.0,0.0
110,257247$_$10,missing,5.9975840250651045,-1.1669982910156251,0.25635782877604163,0.015093994140625011,-0.2894643147786458,0.045410156250000076,8.881784197001252e-16,2.220446049250313e-16
111,257247$_$12,missing,5.3546396891276045,-1.272086588541667,0.058924357096354164,0.04148763020833334,-0.4858296712239583,0.06184895833333336,8.881784197001252e-16,2.220446049250313e-16
112,257247$_$2,missing,-0.5591176350911459,0.18139648437500003,-0.25043233235677087,0.056176757812500006,0.3191935221354167,-0.0831298828125,5.551115123125783e-17,2.7755575615628914e-17
113,258654$_$1,missing,1.0447184244791665,-0.16145833333333331,-0.6640218098958334,0.34596354166666665,-0.9558919270833333,0.19205729166666657,1.1102230246251565e-16,0.0
114,258654$_$3,missing,0.16402180989583334,-0.016927083333333294,-0.6052652994791667,0.3346354166666666,-0.9606119791666666,0.19791666666666669,0.0,0.0
115,258654$_$4,missing,-0.16952006022135416,-0.153558349609375,-0.2130839029947917,-0.052227783203125,-0.9828745524088542,0.1557373046875,0.0,2.0816681711721685e-17
116,266791$_$24,missing,5.495646158854167,-1.415233357747396,0.8130289713541666,-0.10976765950520835,0.2897135416666667,-0.011717732747395845,8.881784197001252e-16,0.0
117,266791$_$20,missing,4.513997395833333,1.758268229166667,-0.16074625651041669,-0.14641927083333334,-0.17667643229166669,0.009635416666666674,8.881784197001252e-16,0.0
118,266791$_$21,missing,0.41524251302083337,0.2286458333333333,-0.16849772135416666,0.03020833333333335,-0.8981119791666665,0.29739583333333336,2.220446049250313e-16,1.1102230246251565e-16
119,266791$_$23,missing,1.5567423502604167,1.2775390625,-0.22487386067708334,-0.06557617187499996,0.7881266276041665,0.1697265625,0.0,0.0
120,266791$_$29,missing,0.21746826171875,-0.0013187726338704416,-0.4607391357421875,0.04140278498331706,-0.3424530029296875,0.002445284525553388,0.0,0.0
121,266791$_$3,missing,0.7003987630208334,0.28157552083333337,1.3835042317708335,-0.47189127604166675,0.09358723958333333,0.10086263020833332,4.440892098500626e-16,4.163336342344337e-17
122,266791$_$5,missing,2.739501953125,-0.7429361979166667,-0.1251220703125,0.17815755208333336,-0.2764892578125,0.22884114583333337,0.0,1.1102230246251565e-16
123,266791$_$4,missing,5.990966796875,-1.5359700520833333,0.6616821289062499,-0.1377034505208333,0.058288574218750014,0.05428873697916666,0.0,2.220446049250313e-16
124,266791$_$6,missing,3.2063732147216797,0.9729654947916666,-0.2010345458984375,0.12042643229166662,0.31802558898925776,0.31832682291666675,0.0,2.220446049250313e-16
125,266791$_$8,missing,2.05133056640625,-0.16685384114583335,1.33001708984375,-0.3544514973958333,0.06909179687500001,0.09379069010416667,0.0,1.1102230246251565e-16
126,266791$_$11,missing,3.4125569661458335,0.452294921875,0.23813374837239584,0.02194824218749996,-0.11834208170572916,-0.08046874999999999,4.440892098500626e-16,0.0
127,266791$_$14,missing,0.38749186197916663,0.3073323567708333,-0.5479329427083334,-0.16178385416666669,-0.07368977864583334,0.08648274739583338,8.326672684688674e-17,2.7755575615628914e-17
128,270254$_$23,missing,4.4010264078776045,-0.6617024739583334,0.4411722819010417,-0.11231282552083333,0.6280161539713542,-0.03809407552083334,8.881784197001252e-16,0.0
129,270254$_$0,missing,2.12725830078125,0.334716796875,1.663330078125,0.26494140625,0.06341552734375,0.03276367187500002,0.0,0.0
130,270254$_$6,missing,1.4997202555338542,0.6856475830078126,-0.8173573811848959,-0.11393737792968756,0.5273539225260417,0.34186401367187497,0.0,0.0
131,270254$_$8,missing,5.259195963541666,-1.5617052714029949,0.7132975260416666,-0.11209589640299485,0.34318033854166663,0.022580464680989575,0.0,0.0
132,270254$_$11,missing,1.9377644856770835,0.09770507812500001,1.4123738606770833,0.277587890625,0.07027180989583334,-0.008007812499999985,4.440892098500626e-16,0.0
133,270254$_$14,missing,1.1727701822916667,-0.09747721354166666,0.8629557291666666,-0.07577311197916667,0.45035807291666663,-0.00458170572916667,0.0,2.7755575615628914e-17
134,270254$_$16,missing,-2.0265096028645835,-0.03633626302083334,-0.9536336263020834,-0.06269124348958334,0.07242838541666666,0.05005289713541666,4.440892098500626e-16,1.3877787807814457e-17
135,272624$_$10,missing,1.1236775716145835,-0.1977213541666667,-1.1838785807291667,0.7126302083333332,-1.1502482096354165,0.3452473958333334,2.220446049250313e-16,0.0
136,272624$_$13,missing,3.3668212890625,1.2537109375000002,1.20599365234375,0.49121093750000006,0.24346923828125,0.254296875,0.0,2.220446049250313e-16
137,272624$_$12,missing,3.879252115885416,-0.457275390625,-0.24178059895833331,0.20908203125000002,-0.3871053059895833,0.024951171875000008,8.881784197001252e-16,0.0
138,272624$_$16,missing,0.4049479166666667,0.13515625,-1.2140706380208335,0.684375,-1.2045491536458333,0.37812500000000004,0.0,0.0
139,272624$_$18,missing,1.362945556640625,0.8280436197916667,0.489776611328125,0.39908854166666674,1.107330322265625,0.2648600260416667,0.0,0.0
140,272624$_$2,missing,3.6573994954427085,1.1066284179687502,0.4513600667317709,0.640191650390625,1.232304890950521,0.334820556640625,0.0,4.440892098500626e-16
141,272624$_$6,missing,0.6038106282552084,0.3968424479166667,0.8397725423177083,0.5899088541666667,1.0651753743489585,0.2518717447916667,0.0,0.0
142,272624$_$9,missing,-0.9449259440104166,0.8549479166666667,-1.6246134440104167,0.8996744791666667,-1.0591227213541667,0.3082682291666667,0.0,0.0
143,272624$_$8,missing,2.746826171875,-0.6475260416666668,-0.9798583984375,0.5329427083333333,-1.1390380859375,0.3114583333333333,0.0,1.1102230246251565e-16
144,273539$_$3,missing,2.6768646240234375,-0.5466145833333333,-0.019317626953125007,0.08072916666666669,-0.33125305175781256,0.09791666666666672,0.0,0.0
145,273539$_$2,missing,0.45394388834635413,0.06134236653645833,-0.5318501790364583,-0.01985270182291667,0.02990214029947916,-0.08963419596354168,2.7755575615628914e-17,1.3877787807814457e-17
146,273539$_$9,missing,-0.09488932291666664,0.5143229166666666,-0.09635416666666664,0.019010416666666655,-0.43180338541666663,0.03697916666666663,1.1102230246251565e-16,0.0
147,290546$_$3,missing,2.0353240966796875,-0.084161376953125,0.577117919921875,0.100299072265625,0.3167572021484375,-0.1887451171875,0.0,0.0
148,290546$_$5,missing,1.42218017578125,-0.09440104166666666,-0.13372802734375,0.19661458333333343,-0.12866210937500003,-0.04986979166666664,0.0,6.938893903907228e-18
149,290546$_$7,missing,-2.6628621419270835,1.4931925455729167,-1.0497639973958333,0.45641886393229175,0.03312174479166663,-0.15129597981770834,4.440892098500626e-16,0.0
150,290546$_$6,missing,1.904001871744792,-0.16916503906250002,0.9083201090494792,-0.06890869140625,0.0027414957682291713,-0.047326660156250006,4.440892098500626e-16,0.0
151,2S00zYaVrtc$_$10,missing,4.284871419270833,-0.6279947916666667,0.6227620442708334,-0.1830729166666667,0.3420003255208333,-0.10533854166666667,8.881784197001252e-16,0.0
152,2S00zYaVrtc$_$12,missing,5.207789103190104,0.9500651041666666,0.33521525065104163,-0.03860677083333337,-0.45340474446614587,-0.23138020833333334,0.0,1.1102230246251565e-16
153,2S00zYaVrtc$_$20,missing,5.551676432291667,1.2761922200520834,0.42301432291666663,0.04822591145833332,0.16202799479166669,-0.1580118815104166,8.881784197001252e-16,0.0
154,2S00zYaVrtc$_$17,missing,1.6704762776692708,0.20033391316731775,0.5529912312825521,-0.10650202433268229,0.764691670735677,-0.2610193888346354,0.0,2.7755575615628914e-17
155,2S00zYaVrtc$_$5,missing,5.721516927083333,1.5138997395833336,0.4031575520833333,-0.016569010416666672,0.03548177083333334,-0.16266276041666664,8.881784197001252e-16,2.220446049250313e-16
156,2S00zYaVrtc$_$4,missing,4.2137451171875,0.9658203125,0.3392181396484375,-0.02617187499999999,-0.0357208251953125,-0.13164062500000004,0.0,0.0
157,2Xt31_d0XEE$_$2,missing,4.305155436197917,0.9920898437500001,0.6985270182291666,0.087646484375,1.3556925455729165,0.37216796874999997,0.0,0.0
158,31474$_$11,missing,-1.572723388671875,-0.03084004720052084,-0.5243682861328125,0.08130594889322917,-0.3574981689453125,-0.10302937825520836,0.0,2.0816681711721685e-17
159,31474$_$14,missing,3.772501627604167,-0.04217529296875,0.6056315104166666,-0.09383544921875,-0.13741048177083334,0.030578613281249997,8.881784197001252e-16,0.0
160,31474$_$0,missing,2.73583984375,0.6444010416666667,1.002197265625,0.06217447916666669,0.081298828125,-0.07742513020833333,0.0,1.1102230246251565e-16
161,31474$_$3,missing,-0.2128753662109375,0.21505940755208336,-0.38462829589843744,0.09389241536458334,0.052215576171875,-0.08600260416666665,0.0,0.0
162,31474$_$6,missing,6.6748046875,-1.7704500834147137,0.7489624023437499,-0.08895594278971349,0.06915283203125,-0.050750223795572924,0.0,0.0
163,31474$_$9,missing,5.0750579833984375,-1.1567708333333335,0.384185791015625,0.0018839518229166689,-0.1168365478515625,0.10386149088541669,0.0,2.220446049250313e-16
164,31474$_$8,missing,5.341237386067708,-1.1575358072916666,0.4530995686848958,-0.03776041666666665,-0.12087504069010416,-0.019791666666666645,8.881784197001252e-16,0.0
165,32681$_$1,missing,1.0362345377604167,0.5272420247395834,0.8763682047526041,-0.15449625651041668,0.17861429850260419,-0.07411295572916667,0.0,0.0
166,32681$_$3,missing,3.439493815104167,-0.8254557291666669,-0.002888997395833352,0.1302083333333333,-0.8022054036458334,0.16009114583333328,0.0,1.1102230246251565e-16
167,32681$_$5,missing,2.4891153971354165,-0.40794270833333346,0.17215983072916669,0.08229166666666661,-0.5473836263020833,0.05143229166666665,0.0,5.551115123125783e-17
168,32681$_$6,missing,2.5519612630208335,-0.5504557291666666,-0.8147379557291666,0.4298177083333334,-0.5974527994791666,0.08079427083333332,4.440892098500626e-16,2.7755575615628914e-17
